shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
758,47.14629,27.60949,49
758,47.14595,27.60869,50
758,47.1454,27.60757,51
758,47.14417,27.605,52
758,47.14417,27.605,53
758,47.14338,27.60335,54
758,47.14259,27.60163,55
758,47.14167,27.59974,56
758,47.1408,27.60108,57
758,47.14062,27.60135,58
758,47.13987,27.60245,59
758,47.13987,27.60245,60
758,47.13756,27.60583,61
758,47.13745,27.60585,62
758,47.13735,27.60583,63
758,47.13728,27.60577,64
758,47.13717,27.60551,65
758,47.13702,27.60342,66
758,47.1369,27.60117,67
758,47.13679,27.59948,68
758,47.13673,27.59862,69
758,47.13673,27.59862,70
758,47.13652,27.59515,71
758,47.13651,27.59523,72
758,47.13645,27.5941,73
758,47.13626,27.59244,74
758,47.13583,27.58928,75
758,47.13567,27.58815,76
758,47.13558,27.58746,77
758,47.13533,27.58607,78
758,47.13528,27.58515,79
758,47.13527,27.58384,80
758,47.13525,27.58335,81
758,47.13518,27.58286,82
758,47.13505,27.58229,83
758,47.13495,27.582,84
758,47.13495,27.582,85
758,47.13487,27.58175,86
758,47.13464,27.58127,87
758,47.1338,27.58009,88
758,47.13363,27.57971,89
758,47.13359,27.5793,90
758,47.13363,27.57897,91
758,47.13369,27.57875,92
758,47.13398,27.5777,93
758,47.13412,27.57709,94
758,47.13413,27.57676,95
758,47.13409,27.57637,96
758,47.13404,27.57593,97
758,47.13396,27.57482,98
758,47.13396,27.57456,99
758,47.13402,27.57369,100
758,47.1343,27.57275,101
758,47.13162,27.57085,102
758,47.13162,27.57085,103
758,47.12839,27.56858,104
758,47.1275,27.56795,105
758,47.12712,27.56764,106
758,47.12691,27.5675,107
758,47.12661,27.56736,108
758,47.12625,27.56724,109
758,47.12582,27.56725,110
758,47.12582,27.56725,111
758,47.12464,27.56724,112
759,47.12346,27.56769,0
759,47.12347,27.5677,1
759,47.12371,27.56738,2
759,47.12398,27.56725,3
759,47.12432,27.56724,4
759,47.12516,27.56726,5
759,47.12516,27.56726,6
759,47.12625,27.56724,7
759,47.12661,27.56736,8
759,47.12691,27.5675,9
759,47.12735,27.56783,10
759,47.12772,27.5681,11
759,47.1314,27.5707,12
759,47.13197,27.5711,13
759,47.13197,27.5711,14
759,47.1343,27.57275,15
759,47.13402,27.57369,16
759,47.13396,27.57456,17
759,47.13396,27.57482,18
759,47.13404,27.57593,19
759,47.13409,27.57637,20
759,47.13413,27.57676,21
759,47.13412,27.57709,22
759,47.13398,27.5777,23
759,47.13369,27.57875,24
759,47.13363,27.57897,25
759,47.13359,27.5793,26
759,47.13363,27.57971,27
759,47.1338,27.58009,28
759,47.13464,27.58127,29
759,47.13487,27.58175,30
759,47.13505,27.58229,31
759,47.13509,27.58247,32
759,47.13509,27.58247,33
759,47.13518,27.58286,34
759,47.13525,27.58335,35
759,47.13528,27.58469,36
759,47.1353,27.58554,37
759,47.13533,27.58607,38
759,47.13558,27.58746,39
759,47.1357,27.58838,40
759,47.13601,27.59068,41
759,47.13635,27.59314,42
759,47.13645,27.5941,43
759,47.13651,27.59523,44
759,47.13652,27.59515,45
759,47.13656,27.59591,46
759,47.13669,27.59792,47
759,47.13671,27.59825,48
759,47.13671,27.59825,49
759,47.13684,27.60021,50
759,47.13702,27.60342,51
759,47.13719,27.60575,52
759,47.13725,27.606,53
759,47.13733,27.60619,54
759,47.13756,27.60583,55
759,47.14073,27.60118,56
759,47.14095,27.60085,57
759,47.14095,27.60085,58
759,47.14167,27.59974,59
759,47.14259,27.60163,60
759,47.14338,27.60335,61
759,47.1457,27.60817,62
759,47.1457,27.60817,63
759,47.14595,27.60869,64
759,47.14629,27.60949,65
759,47.14677,27.61062,66
759,47.14618,27.61489,67
759,47.14552,27.61952,68
759,47.14599,27.61964,69
759,47.14766,27.62017,70
759,47.14766,27.62017,71
759,47.15159,27.62137,72
759,47.15257,27.62164,73
759,47.15274,27.62175,74
759,47.15289,27.62189,75
759,47.15303,27.62209,76
759,47.15321,27.62252,77
759,47.15334,27.62307,78
759,47.15363,27.62439,79
759,47.15373,27.62464,80
759,47.15373,27.62464,81
759,47.15395,27.62497,82
759,47.15413,27.62515,83
759,47.15429,27.62529,84
759,47.15459,27.62542,85
759,47.15475,27.62542,86
759,47.155,27.62533,87
759,47.15521,27.62521,88
759,47.15538,27.62508,89
759,47.15594,27.62431,90
759,47.15668,27.62328,91
759,47.15792,27.62155,92
759,47.159,27.62002,93
759,47.15908,27.61982,94
759,47.15911,27.61962,95
759,47.15911,27.61962,96
759,47.15928,27.61864,97
759,47.15971,27.61576,98
759,47.15995,27.61404,99
759,47.16008,27.61317,100
759,47.16018,27.61246,101
759,47.16034,27.61183,102
759,47.16084,27.61037,103
759,47.16111,27.6096,104
759,47.16111,27.6096,105
759,47.16149,27.60854,106
760,47.13066,27.69851,0
760,47.13071,27.69853,1
760,47.13087,27.69771,2
760,47.13098,27.6973,3
760,47.13098,27.6973,4
760,47.13128,27.69612,5
760,47.13128,27.69612,6
760,47.13245,27.69131,7
760,47.1328,27.68984,8
760,47.13326,27.68802,9
760,47.13337,27.68758,10
760,47.13337,27.68758,11
760,47.13419,27.68422,12
760,47.13455,27.68272,13
760,47.13465,27.68221,14
760,47.13476,27.68162,15
760,47.13491,27.68044,16
760,47.13532,27.67713,17
760,47.13566,27.6745,18
760,47.13578,27.67387,19
760,47.13595,27.67328,20
760,47.13633,27.67228,21
760,47.13659,27.67168,22
760,47.13703,27.67071,23
760,47.13747,27.66968,24
760,47.13747,27.66968,25
760,47.13901,27.66569,26
760,47.14067,27.66149,27
760,47.14179,27.65853,28
760,47.14233,27.65712,29
760,47.14258,27.65649,30
760,47.14258,27.65649,31
760,47.14293,27.65558,32
760,47.14313,27.65507,33
760,47.14329,27.65435,34
760,47.14338,27.65378,35
760,47.14345,27.65318,36
760,47.14349,27.65213,37
760,47.14349,27.64847,38
760,47.14353,27.6483,39
760,47.14353,27.64719,40
760,47.14351,27.64558,41
760,47.14346,27.64207,42
760,47.14341,27.63918,43
760,47.14337,27.63705,44
760,47.14344,27.63549,45
760,47.14359,27.63424,46
760,47.14373,27.63321,47
760,47.14373,27.63321,48
760,47.14414,27.63031,49
760,47.14473,27.62613,50
760,47.14521,27.6229,51
760,47.14595,27.61759,52
760,47.14595,27.61759,53
760,47.14703,27.60994,54
760,47.14699,27.60977,55
760,47.14691,27.60966,56
760,47.14629,27.60949,57
760,47.14608,27.609,58
760,47.14583,27.60844,59
760,47.14517,27.60707,60
760,47.14407,27.60479,61
760,47.14407,27.60479,62
760,47.14338,27.60335,63
760,47.14259,27.60163,64
760,47.14167,27.59974,65
760,47.14233,27.59876,66
760,47.14363,27.5968,67
760,47.14363,27.5968,68
760,47.14381,27.59653,69
760,47.14463,27.59545,70
760,47.14584,27.59392,71
760,47.14744,27.59205,72
760,47.149,27.59008,73
760,47.149,27.59008,74
760,47.15033,27.58841,75
761,47.15037,27.5885,0
761,47.15032,27.58842,1
761,47.15067,27.58798,2
761,47.15079,27.58793,3
761,47.15092,27.5879,4
761,47.15103,27.58789,5
761,47.15105,27.58791,6
761,47.15118,27.58829,7
761,47.1512,27.58839,8
761,47.15122,27.58861,9
761,47.15099,27.5893,10
761,47.15078,27.58994,11
761,47.15078,27.58994,12
761,47.15009,27.59201,13
761,47.14986,27.59272,14
761,47.14939,27.59413,15
761,47.1493,27.59418,16
761,47.1491,27.59477,17
761,47.14892,27.59553,18
761,47.14877,27.59649,19
761,47.14877,27.59649,20
761,47.14752,27.60542,21
761,47.14752,27.60542,22
761,47.14682,27.61025,23
761,47.14602,27.61598,24
761,47.14595,27.61652,25
761,47.14595,27.61652,26
761,47.14373,27.63211,27
761,47.14373,27.63211,28
761,47.14333,27.63501,29
761,47.14325,27.63607,30
761,47.14323,27.63704,31
761,47.14328,27.64054,32
761,47.14339,27.64558,33
761,47.14345,27.64787,34
761,47.14349,27.64847,35
761,47.1435,27.64948,36
761,47.1435,27.64948,37
761,47.14349,27.65223,38
761,47.14345,27.65318,39
761,47.14338,27.65378,40
761,47.14329,27.65435,41
761,47.14313,27.65507,42
761,47.14287,27.65572,43
761,47.14233,27.65714,44
761,47.14081,27.66113,45
761,47.14081,27.66113,46
761,47.13935,27.66485,47
761,47.13877,27.66633,48
761,47.1377,27.66909,49
761,47.13698,27.67085,50
761,47.13652,27.67184,51
761,47.13652,27.67184,52
761,47.13633,27.67228,53
761,47.13595,27.67328,54
761,47.13578,27.67387,55
761,47.13566,27.6745,56
761,47.13546,27.67606,57
761,47.13508,27.67907,58
761,47.13476,27.68162,59
761,47.13455,27.68272,60
761,47.13377,27.6859,61
761,47.13377,27.6859,62
761,47.13314,27.68845,63
761,47.13225,27.69213,64
761,47.13114,27.6967,65
761,47.13114,27.6967,66
761,47.13087,27.69771,67
761,47.13071,27.69854,68
762,47.12362,27.56747,0
762,47.12363,27.56748,1
762,47.12371,27.56738,2
762,47.12398,27.56725,3
762,47.12432,27.56724,4
762,47.1254,27.56726,5
762,47.12625,27.56724,6
762,47.12661,27.56736,7
762,47.12691,27.5675,8
762,47.12712,27.56764,9
762,47.1275,27.56795,10
762,47.13051,27.57006,11
762,47.13378,27.57239,12
762,47.1343,27.57275,13
762,47.13425,27.5729,14
762,47.13401,27.57371,15
762,47.13395,27.57464,16
762,47.13396,27.57482,17
762,47.13387,27.57484,18
762,47.13376,27.57484,19
762,47.13368,27.57495,20
762,47.13368,27.57534,21
762,47.13368,27.57534,22
762,47.1337,27.57607,23
762,47.13385,27.57637,24
762,47.13417,27.57637,25
762,47.13427,27.57621,26
762,47.13438,27.57685,27
762,47.13447,27.57709,28
762,47.13464,27.5772,29
762,47.13487,27.57738,30
762,47.13495,27.57742,31
762,47.13495,27.57742,32
762,47.13514,27.5775,33
762,47.13525,27.57892,34
762,47.13528,27.57919,35
762,47.13534,27.57933,36
762,47.13577,27.57991,37
762,47.13622,27.58053,38
762,47.13627,27.58076,39
762,47.13634,27.5812,40
762,47.13651,27.5822,41
762,47.13651,27.5822,42
762,47.13663,27.58263,43
762,47.13708,27.58323,44
762,47.13763,27.58402,45
762,47.13784,27.58426,46
762,47.13843,27.58464,47
762,47.13894,27.58491,48
762,47.1397,27.58531,49
762,47.13988,27.58541,50
762,47.14021,27.58551,51
762,47.1405,27.58555,52
762,47.14073,27.58554,53
762,47.14176,27.58548,54
762,47.14199,27.5854,55
762,47.14278,27.585,56
762,47.14278,27.585,57
762,47.14367,27.58439,58
762,47.14401,27.58407,59
762,47.14442,27.58358,60
762,47.14465,27.58323,61
762,47.14485,27.58298,62
762,47.14514,27.58262,63
762,47.14534,27.58233,64
762,47.14654,27.5805,65
762,47.1473,27.57933,66
762,47.1473,27.57933,67
762,47.14837,27.57779,68
762,47.14842,27.57763,69
762,47.14846,27.57747,70
762,47.14848,27.57722,71
762,47.14848,27.57664,72
762,47.14854,27.57635,73
762,47.14897,27.57583,74
762,47.15055,27.57389,75
762,47.15112,27.57328,76
762,47.15112,27.57328,77
762,47.15227,27.57206,78
762,47.15362,27.57062,79
762,47.15388,27.57042,80
762,47.15395,27.57039,81
762,47.15434,27.57039,82
762,47.15524,27.57039,83
762,47.15634,27.57038,84
762,47.15695,27.57038,85
762,47.15815,27.57037,86
762,47.15916,27.57043,87
762,47.15916,27.57043,88
762,47.1598,27.57046,89
762,47.15994,27.57044,90
762,47.16016,27.57036,91
762,47.16036,27.57078,92
762,47.16055,27.57114,93
762,47.16069,27.57131,94
762,47.16076,27.57137,95
762,47.16083,27.57139,96
762,47.16095,27.5714,97
762,47.16116,27.57139,98
762,47.16139,27.57131,99
762,47.16155,27.57111,100
762,47.16174,27.57082,101
762,47.16223,27.57004,102
762,47.16264,27.56944,103
762,47.16307,27.56873,104
762,47.16338,27.56811,105
762,47.16366,27.56747,106
762,47.16433,27.56612,107
762,47.16467,27.56541,108
762,47.16467,27.56541,109
762,47.16776,27.55889,110
762,47.16789,27.55865,111
762,47.16831,27.55823,112
762,47.16868,27.55784,113
762,47.16881,27.55757,114
762,47.16921,27.55634,115
762,47.16928,27.55594,116
762,47.16933,27.55534,117
762,47.16934,27.55407,118
762,47.16936,27.5532,119
762,47.16936,27.5532,120
762,47.16942,27.55003,121
763,47.16939,27.55043,0
763,47.16939,27.54952,1
763,47.1694,27.54953,2
763,47.1691,27.54952,3
763,47.1691,27.54952,4
763,47.16877,27.54949,5
763,47.1687,27.54947,6
763,47.16862,27.5494,7
763,47.16793,27.5484,8
763,47.16724,27.54737,9
763,47.1669,27.54688,10
763,47.16669,27.5468,11
763,47.16669,27.54841,12
763,47.16669,27.54841,13
763,47.16669,27.55057,14
763,47.16671,27.55215,15
763,47.16671,27.55215,16
763,47.16671,27.55586,17
763,47.16669,27.55707,18
763,47.16667,27.55731,19
763,47.16662,27.5575,20
763,47.16587,27.55905,21
763,47.16417,27.56255,22
763,47.16303,27.56486,23
763,47.16226,27.56639,24
763,47.16123,27.56853,25
763,47.16104,27.56885,26
763,47.16071,27.5694,27
763,47.16071,27.5694,28
763,47.16022,27.57025,29
763,47.16016,27.57036,30
763,47.15994,27.57044,31
763,47.1598,27.57046,32
763,47.15872,27.5704,33
763,47.15815,27.57037,34
763,47.15734,27.57037,35
763,47.15674,27.57038,36
763,47.15524,27.57039,37
763,47.15434,27.57039,38
763,47.15395,27.57039,39
763,47.15388,27.57042,40
763,47.15362,27.57062,41
763,47.15296,27.57134,42
763,47.15296,27.57134,43
763,47.15055,27.57389,44
763,47.14854,27.57635,45
763,47.14848,27.57664,46
763,47.14848,27.57722,47
763,47.14846,27.57747,48
763,47.14842,27.57763,49
763,47.14837,27.57779,50
763,47.14733,27.57928,51
763,47.1468,27.5801,52
763,47.1468,27.5801,53
763,47.14514,27.58262,54
763,47.14471,27.58315,55
763,47.14442,27.58358,56
763,47.14401,27.58407,57
763,47.14371,27.58435,58
763,47.14282,27.58498,59
763,47.14199,27.5854,60
763,47.14176,27.58548,61
763,47.14146,27.5855,62
763,47.14146,27.5855,63
763,47.14073,27.58554,64
763,47.1405,27.58555,65
763,47.14021,27.58551,66
763,47.13988,27.58541,67
763,47.1397,27.58531,68
763,47.13894,27.58491,69
763,47.13843,27.58464,70
763,47.13784,27.58426,71
763,47.13763,27.58402,72
763,47.13708,27.58323,73
763,47.13663,27.58263,74
763,47.13651,27.5822,75
763,47.13634,27.5812,76
763,47.13627,27.58076,77
763,47.13622,27.58053,78
763,47.13614,27.58043,79
763,47.13614,27.58042,80
763,47.13577,27.57991,81
763,47.13534,27.57933,82
763,47.13528,27.57919,83
763,47.13525,27.57892,84
763,47.13514,27.5775,85
763,47.13487,27.57738,86
763,47.13447,27.57709,87
763,47.13438,27.57685,88
763,47.13427,27.57621,89
763,47.13427,27.57568,90
763,47.13427,27.57543,91
763,47.13422,27.57525,92
763,47.13404,27.57514,93
763,47.13398,27.57514,94
763,47.13396,27.57482,95
763,47.13396,27.57456,96
763,47.13398,27.57428,97
763,47.13398,27.57428,98
763,47.13402,27.57369,99
763,47.1343,27.57275,100
763,47.1314,27.5707,101
763,47.13107,27.57046,102
763,47.13107,27.57046,103
763,47.12772,27.5681,104
763,47.12691,27.5675,105
763,47.12661,27.56736,106
763,47.12625,27.56724,107
763,47.1254,27.56726,108
763,47.12473,27.56724,109
763,47.1246,27.56724,110
764,47.16818,27.54149,0
764,47.16819,27.5415,1
764,47.16693,27.54305,2
764,47.16679,27.54327,3
764,47.16675,27.54342,4
764,47.16669,27.54356,5
764,47.16667,27.54387,6
764,47.16668,27.54555,7
764,47.16668,27.54555,8
764,47.16669,27.5468,9
764,47.16675,27.54682,10
764,47.1669,27.54688,11
764,47.16722,27.54734,12
764,47.1676,27.54791,13
764,47.16798,27.54847,14
764,47.1684,27.54907,15
764,47.1684,27.54907,16
764,47.16862,27.5494,17
764,47.16873,27.54954,18
764,47.16894,27.54985,19
764,47.16899,27.55072,20
764,47.16899,27.55072,21
764,47.1694,27.55071,22
764,47.16939,27.55135,23
764,47.16939,27.55135,24
764,47.16933,27.55509,25
764,47.16931,27.55559,26
764,47.16926,27.55612,27
764,47.16921,27.55634,28
764,47.16891,27.5573,29
764,47.16868,27.55784,30
764,47.16799,27.55853,31
764,47.16784,27.55874,32
764,47.16696,27.56057,33
764,47.16696,27.56057,34
764,47.16506,27.56458,35
764,47.16394,27.5669,36
764,47.16394,27.5669,37
764,47.16366,27.56747,38
764,47.16338,27.56811,39
764,47.16307,27.56873,40
764,47.16264,27.56944,41
764,47.16223,27.57004,42
764,47.16174,27.57082,43
764,47.16155,27.57111,44
764,47.16139,27.57131,45
764,47.16116,27.57139,46
764,47.16107,27.5714,47
764,47.16083,27.57139,48
764,47.16076,27.57137,49
764,47.16069,27.57131,50
764,47.16055,27.57114,51
764,47.16036,27.57078,52
764,47.16016,27.57036,53
764,47.15994,27.57044,54
764,47.1598,27.57046,55
764,47.15971,27.57046,56
764,47.15971,27.57046,57
764,47.15815,27.57037,58
764,47.15695,27.57038,59
764,47.15434,27.57039,60
764,47.15427,27.57039,61
764,47.15427,27.57039,62
764,47.15395,27.57039,63
764,47.15388,27.57042,64
764,47.15362,27.57062,65
764,47.15227,27.57206,66
764,47.15091,27.5735,67
764,47.15055,27.57389,68
764,47.14992,27.57465,69
764,47.14909,27.57568,70
764,47.14909,27.57568,71
764,47.14869,27.57615,72
764,47.14854,27.57635,73
764,47.14851,27.57647,74
764,47.14848,27.57664,75
764,47.14848,27.57693,76
764,47.14846,27.57747,77
764,47.14841,27.57766,78
764,47.14837,27.57779,79
764,47.14733,27.57928,80
764,47.1467,27.58025,81
764,47.1467,27.58025,82
764,47.14514,27.58262,83
764,47.14483,27.58234,84
764,47.14455,27.58216,85
764,47.14455,27.58216,86
764,47.14419,27.58199,87
764,47.14411,27.58184,88
764,47.14417,27.58166,89
764,47.14424,27.58159,90
764,47.14432,27.58155,91
764,47.14438,27.58154,92
764,47.14498,27.58203,93
764,47.14571,27.58264,94
764,47.14686,27.58361,95
764,47.14853,27.58502,96
764,47.14853,27.58502,97
764,47.15022,27.58643,98
764,47.1507,27.58683,99
764,47.15081,27.58697,100
764,47.15087,27.58708,101
764,47.1509,27.5872,102
764,47.15091,27.58741,103
764,47.15067,27.58798,104
764,47.14967,27.58924,105
764,47.14967,27.58924,106
764,47.14744,27.59205,107
764,47.14864,27.59364,108
764,47.14864,27.59364,109
764,47.15026,27.59583,110
764,47.15078,27.59658,111
764,47.15197,27.59816,112
764,47.15348,27.60023,113
764,47.15361,27.60054,114
764,47.15367,27.6008,115
764,47.15377,27.60132,116
764,47.15377,27.60132,117
764,47.15395,27.6023,118
764,47.15395,27.60268,119
764,47.15392,27.60293,120
764,47.15377,27.60395,121
764,47.15401,27.60402,122
764,47.15444,27.60414,123
764,47.15482,27.60427,124
764,47.15514,27.60434,125
764,47.15533,27.60432,126
764,47.15568,27.60421,127
764,47.15586,27.60408,128
764,47.15644,27.6035,129
764,47.15755,27.60239,130
764,47.15755,27.60239,131
764,47.15867,27.60126,132
764,47.15887,27.60101,133
764,47.15901,27.60151,134
764,47.15931,27.603,135
764,47.15975,27.60535,136
764,47.15989,27.60628,137
764,47.15997,27.60685,138
764,47.16,27.60734,139
764,47.16007,27.60848,140
764,47.16007,27.60848,141
764,47.16014,27.60946,142
764,47.16015,27.61033,143
764,47.16013,27.61148,144
764,47.16018,27.61246,145
764,47.15991,27.61433,146
764,47.15952,27.617,147
764,47.15946,27.61698,148
764,47.15946,27.61698,149
764,47.15952,27.617,150
764,47.15928,27.61864,151
764,47.15908,27.61982,152
764,47.159,27.62002,153
764,47.15891,27.62015,154
764,47.1584,27.62088,155
764,47.15706,27.62274,156
764,47.15641,27.62364,157
765,47.15637,27.62368,0
765,47.15638,27.62368,1
765,47.15706,27.62274,2
765,47.1584,27.62088,3
765,47.15892,27.62013,4
765,47.15892,27.62013,5
765,47.159,27.62002,6
765,47.15908,27.61982,7
765,47.15928,27.61864,8
765,47.15982,27.61496,9
765,47.15982,27.61496,10
765,47.16005,27.61334,11
765,47.16018,27.61246,12
765,47.16013,27.61148,13
765,47.16014,27.60946,14
765,47.16011,27.60905,15
765,47.16011,27.60905,16
765,47.15997,27.60685,17
765,47.1598,27.60568,18
765,47.15959,27.60442,19
765,47.15908,27.60185,20
765,47.15898,27.60137,21
765,47.15887,27.60101,22
765,47.15869,27.60123,23
765,47.15798,27.60196,24
765,47.15798,27.60196,25
765,47.15644,27.6035,26
765,47.15586,27.60408,27
765,47.15568,27.60421,28
765,47.15533,27.60432,29
765,47.15514,27.60434,30
765,47.15482,27.60427,31
765,47.15444,27.60414,32
765,47.15401,27.60402,33
765,47.15377,27.60395,34
765,47.15392,27.60293,35
765,47.15395,27.60268,36
765,47.15395,27.6023,37
765,47.15389,27.60198,38
765,47.15389,27.60198,39
765,47.15364,27.60067,40
765,47.15359,27.60046,41
765,47.15348,27.60023,42
765,47.15333,27.6,43
765,47.15225,27.59853,44
765,47.15141,27.5974,45
765,47.15141,27.5974,46
765,47.15078,27.59658,47
765,47.15026,27.59583,48
765,47.14829,27.59317,49
765,47.14744,27.59205,50
765,47.14849,27.59073,51
765,47.14849,27.59073,52
765,47.15067,27.58798,53
765,47.15086,27.5879,54
765,47.15103,27.58789,55
765,47.15108,27.58792,56
765,47.15121,27.58793,57
765,47.15126,27.58792,58
765,47.15135,27.58786,59
765,47.15147,27.58769,60
765,47.15149,27.58762,61
765,47.15151,27.58742,62
765,47.15148,27.58724,63
765,47.1514,27.58709,64
765,47.15132,27.58703,65
765,47.15123,27.58701,66
765,47.15114,27.587,67
765,47.1507,27.58683,68
765,47.14999,27.58624,69
765,47.14999,27.58624,70
765,47.14571,27.58264,71
765,47.14498,27.58203,72
765,47.14438,27.58154,73
765,47.14436,27.58144,74
765,47.14434,27.58129,75
765,47.14435,27.58118,76
765,47.14439,27.58109,77
765,47.14449,27.58102,78
765,47.14462,27.58114,79
765,47.14475,27.58131,80
765,47.14475,27.58131,81
765,47.14496,27.5816,82
765,47.14521,27.58183,83
765,47.14552,27.58205,84
765,47.14654,27.5805,85
765,47.14733,27.57928,86
765,47.14794,27.57841,87
765,47.14794,27.57841,88
765,47.14837,27.57779,89
765,47.14841,27.57766,90
765,47.14846,27.57747,91
765,47.14848,27.57693,92
765,47.14848,27.57664,93
765,47.14851,27.57647,94
765,47.14854,27.57635,95
765,47.14869,27.57615,96
765,47.14992,27.57465,97
765,47.15049,27.57397,98
765,47.15049,27.57397,99
765,47.15165,27.57272,100
765,47.1529,27.5714,101
765,47.15331,27.57096,102
765,47.15331,27.57096,103
765,47.15362,27.57062,104
765,47.15381,27.57047,105
765,47.15395,27.57039,106
765,47.15556,27.57039,107
765,47.15697,27.57038,108
765,47.15697,27.57038,109
765,47.15815,27.57037,110
765,47.1598,27.57046,111
765,47.15994,27.57044,112
765,47.16016,27.57036,113
765,47.16036,27.57078,114
765,47.16041,27.57087,115
765,47.16041,27.57087,116
765,47.16055,27.57114,117
765,47.16069,27.57131,118
765,47.16076,27.57137,119
765,47.16083,27.57139,120
765,47.16095,27.5714,121
765,47.16107,27.5714,122
765,47.16116,27.57139,123
765,47.16139,27.57131,124
765,47.16155,27.57111,125
765,47.16174,27.57082,126
765,47.16223,27.57004,127
765,47.16264,27.56944,128
765,47.16307,27.56873,129
765,47.16338,27.56811,130
765,47.16366,27.56747,131
765,47.16421,27.56636,132
765,47.16421,27.56636,133
765,47.16707,27.56035,134
765,47.16707,27.56035,135
765,47.16784,27.55874,136
765,47.16799,27.55853,137
765,47.16868,27.55784,138
765,47.16891,27.5573,139
765,47.16922,27.55629,140
765,47.16922,27.55629,141
765,47.16928,27.55594,142
765,47.16933,27.55534,143
765,47.16934,27.55407,144
765,47.16942,27.55003,145
765,47.16942,27.54953,146
765,47.16943,27.54953,147
765,47.16899,27.54952,148
765,47.16877,27.54949,149
765,47.1687,27.54947,150
765,47.16862,27.5494,151
765,47.16831,27.54895,152
765,47.16831,27.54895,153
765,47.16724,27.54737,154
765,47.1669,27.54688,155
765,47.16675,27.54682,156
765,47.16675,27.54619,157
765,47.16677,27.54546,158
765,47.16677,27.54438,159
765,47.16674,27.54396,160
765,47.16676,27.54359,161
765,47.16679,27.54327,162
765,47.16693,27.54305,163
765,47.16703,27.54293,164
765,47.16703,27.54293,165
765,47.16852,27.5411,166
766,47.1682,27.5415,0
766,47.1682,27.54149,1
766,47.16767,27.54214,2
766,47.16767,27.54214,3
766,47.16685,27.54316,4
766,47.16677,27.54335,5
766,47.16669,27.54356,6
766,47.16668,27.54379,7
766,47.16668,27.54379,8
766,47.16669,27.54664,9
766,47.16669,27.54664,10
766,47.1667,27.54951,11
766,47.1667,27.54951,12
766,47.16672,27.55524,13
766,47.16672,27.55524,14
766,47.16671,27.55586,15
766,47.16669,27.55707,16
766,47.16667,27.55731,17
766,47.16662,27.5575,18
766,47.16595,27.55889,19
766,47.16595,27.55889,20
766,47.1646,27.56167,21
766,47.16263,27.56566,22
766,47.16197,27.567,23
766,47.16144,27.56883,24
766,47.16097,27.5704,25
766,47.16086,27.57089,26
766,47.16086,27.57139,27
766,47.16087,27.57301,28
766,47.16086,27.57321,29
766,47.1608,27.57356,30
766,47.16069,27.57393,31
766,47.16055,27.57423,32
766,47.16033,27.57454,33
766,47.16022,27.57465,34
766,47.15962,27.57506,35
766,47.1595,27.57512,36
766,47.15939,27.57513,37
766,47.15928,27.57509,38
766,47.15921,27.57502,39
766,47.15911,27.57485,40
766,47.15907,27.57469,41
766,47.15905,27.57453,42
766,47.15906,27.57438,43
766,47.15918,27.57405,44
766,47.15931,27.57377,45
766,47.15944,27.5736,46
766,47.15965,27.57332,47
766,47.15987,27.57315,48
766,47.1601,27.57307,49
766,47.16039,27.57307,50
766,47.16086,27.57314,51
766,47.16091,27.57315,52
766,47.16133,27.57322,53
766,47.16176,27.57328,54
766,47.16205,27.57326,55
766,47.16222,27.57322,56
766,47.16241,27.57314,57
766,47.16248,27.57311,58
766,47.16248,27.5731,59
766,47.16275,27.57296,60
766,47.16427,27.57209,61
766,47.16562,27.57131,62
766,47.16589,27.57117,63
766,47.1661,27.57096,64
766,47.16688,27.57297,65
766,47.16737,27.57417,66
766,47.16728,27.57441,67
766,47.16708,27.5751,68
766,47.16692,27.57565,69
766,47.16672,27.57639,70
766,47.16639,27.5775,71
766,47.16613,27.57847,72
766,47.16613,27.57847,73
766,47.1658,27.57974,74
766,47.16531,27.58169,75
766,47.1653,27.58174,76
766,47.16683,27.58286,77
766,47.16732,27.58315,78
766,47.16759,27.5821,79
766,47.1677,27.58164,80
766,47.1677,27.58164,81
766,47.16778,27.58134,82
766,47.16799,27.58073,83
766,47.16833,27.57981,84
766,47.169,27.57804,85
766,47.16926,27.57741,86
766,47.16926,27.57741,87
766,47.16934,27.57726,88
766,47.16941,27.57717,89
766,47.16966,27.57704,90
766,47.1698,27.57694,91
766,47.17007,27.57631,92
766,47.17014,27.57618,93
766,47.17065,27.57572,94
766,47.17113,27.57529,95
766,47.17117,27.5752,96
766,47.17138,27.57503,97
766,47.17211,27.57442,98
766,47.1725,27.57409,99
766,47.1725,27.57409,100
766,47.17622,27.571,101
766,47.17622,27.571,102
766,47.17906,27.56864,103
766,47.18099,27.56705,104
766,47.18119,27.56686,105
766,47.18153,27.56653,106
766,47.18188,27.56625,107
766,47.1824,27.56579,108
766,47.18313,27.56522,109
766,47.18366,27.56479,110
766,47.18469,27.56387,111
766,47.18544,27.56322,112
766,47.18544,27.56323,113
766,47.18755,27.56144,114
766,47.1878,27.56135,115
766,47.18789,27.56129,116
766,47.18802,27.56114,117
766,47.18814,27.56093,118
766,47.18928,27.55997,119
766,47.19036,27.55907,120
766,47.19039,27.55912,121
766,47.19047,27.55917,122
766,47.19054,27.55919,123
766,47.19064,27.55918,124
